Sr. No,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
7501,Nashik,Sinner,Bajra,1490,1900,1700,21112016
7502,Nashik,Sinner,Bajra,1200,2022,1700,20112016
7503,Nashik,Sinner,Bajra,1601,1700,1650,10112016
7504,Nashik,Sinner,Bajra,1211,1750,1600,09112016
7505,Nashik,Sinner,Bajra,1400,1700,1600,07112016
7506,Nashik,Sinner,Bajra,1600,1600,1600,06112016
7507,Nashik,Sinner,Bajra,1430,1430,1430,04112016
7508,Nashik,Sinner,Bajra,1200,1780,1550,03112016
7509,Nashik,Sinner,Bajra,1141,1725,1450,26102016
7510,Nashik,Sinner,Bajra,1171,1861,1400,24102016
7511,Nashik,Sinner,Bajra,1171,1800,1600,21102016
7512,Nashik,Sinner,Bajra,1110,1900,1400,20102016
7513,Nashik,Sinner,Bajra,1151,1796,1400,19102016
7514,Nashik,Sinner,Bajra,1131,1717,1400,17102016
7515,Nashik,Sinner,Bajra,1243,1757,1400,14102016
7516,Nashik,Sinner,Bajra,1211,1660,1400,13102016
7517,Nashik,Sinner,Bajra,1287,1351,1330,12102016
7518,Nashik,Sinner,Bajra,1100,1602,1350,10102016
7519,Nashik,Sinner,Bajra,1414,1701,1500,07102016
7520,Nashik,Sinner,Bajra,1398,1725,1500,06102016
7521,Nashik,Sinner,Bajra,1350,1936,1850,30092016
7522,Nashik,Sinner,Bajra,1440,1861,1650,29092016
7523,Nashik,Sinner,Bajra,1350,1850,1600,28092016
7524,Nashik,Sinner,Bajra,1300,1821,1600,26092016
7525,Nashik,Sinner,Bajra,1301,1816,1650,23092016
7526,Nashik,Sinner,Bajra,1591,1800,1700,09092016
7527,Nashik,Sinner,Bajra,1601,1866,1750,08092016
7528,Nashik,Sinner,Bajra,1362,1871,1650,07092016
7529,Nashik,Sinner,Bajra,1650,1878,1780,02092016
7530,Nashik,Sinner,Bajra,1401,1840,1650,31082016
7531,Nashik,Sinner,Bajra,1480,1926,1750,17082016
7532,Nashik,Sinner,Bajra,1542,1950,1750,16082016
7533,Nashik,Sinner,Bajra,1575,1891,1700,12082016
7534,Nashik,Sinner,Bajra,1691,2005,1800,11082016
7535,Nashik,Sinner,Bajra,1700,1951,1800,10082016
7536,Nashik,Sinner,Bajra,1551,1950,1800,09082016
7537,Nashik,Sinner,Bajra,1700,1925,1840,08082016
7538,Nashik,Sinner,Bajra,1830,2005,1890,05082016
7539,Nashik,Sinner,Bajra,1600,1919,1800,04082016
7540,Nashik,Sinner,Bajra,1600,1826,1775,03082016
7541,Nashik,Sinner,Bajra,1600,2011,1800,02082016
7542,Nashik,Sinner,Bajra,1600,1980,1800,01082016
7543,Nashik,Sinner,Bajra,2031,2031,2031,29072016
7544,Nashik,Sinner,Bajra,1400,1971,1800,27072016
7545,Nashik,Sinner,Bajra,1401,2000,1800,25072016
7546,Nashik,Sinner,Bajra,1500,2055,1800,07072016
7547,Nashik,Sinner,Bajra,1571,1951,1900,03072016
7548,Nashik,Sinner,Bajra,1780,2000,1850,30062016
7549,Nashik,Sinner,Bajra,1550,1951,1800,29062016
7550,Nashik,Sinner,Bajra,1926,2000,1960,27062016
7551,Nashik,Sinner,Bajra,1401,2000,1780,26062016
7552,Nashik,Sinner,Bajra,1719,1719,1719,24062016
7553,Nashik,Sinner,Bajra,1656,1900,1800,23062016
7554,Nashik,Sinner,Bajra,1727,1991,1850,22062016
7555,Nashik,Sinner,Bajra,1574,2050,1850,20062016
7556,Nashik,Sinner,Bajra,1650,1945,1840,19062016
7557,Nashik,Sinner,Bajra,1600,1900,1780,16062016
7558,Nashik,Sinner,Bajra,1401,2000,1800,15062016
7559,Nashik,Sinner,Bajra,1500,1765,1675,13062016
7560,Nashik,Sinner,Bajra,1520,2000,1800,12062016
7561,Nashik,Sinner,Bajra,1731,1851,1800,09062016
7562,Nashik,Sinner,Bajra,1500,1900,1750,08062016
7563,Nashik,Sinner,Bajra,1440,1950,1750,06062016
7564,Nashik,Sinner,Bajra,1501,2000,1800,05062016
7565,Nashik,Sinner,Bajra,1575,2025,1700,02062016
7566,Nashik,Sinner,Bajra,1400,1835,1600,30052016
7567,Nashik,Sinner,Bajra,1350,2000,1750,29052016
7568,Nashik,Sinner,Bajra,1300,1801,1625,27052016
7569,Nashik,Sinner,Bajra,1550,2043,1800,26052016
7570,Nashik,Sinner,Bajra,1510,1950,1800,25052016
7571,Nashik,Sinner,Bajra,1600,2040,1800,23052016
7572,Nashik,Sinner,Bajra,1601,2250,1850,22052016
7573,Nashik,Sinner,Bajra,1671,1951,1800,20052016
7574,Nashik,Sinner,Bajra,1347,2101,1800,19052016
7575,Nashik,Sinner,Bajra,1675,2101,1800,18052016
7576,Nashik,Sinner,Bajra,1500,2001,1800,16052016
7577,Nashik,Sinner,Bajra,1700,1900,1800,13052016
7578,Nashik,Sinner,Bajra,1451,1915,1800,12052016
7579,Nashik,Sinner,Bajra,1679,2050,1800,11052016
7580,Nashik,Sinner,Bajra,1312,2071,1800,08052016
7581,Nashik,Sinner,Bajra,1497,1929,1800,06052016
7582,Nashik,Sinner,Bajra,1400,1940,1725,05052016
7583,Nashik,Sinner,Bajra,1611,1950,1825,04052016
7584,Nashik,Sinner,Bajra,1350,1902,1800,02052016
7585,Nashik,Sinner,Bajra,1700,1725,1715,29042016
7586,Nashik,Sinner,Bajra,1401,2018,1800,28042016
7587,Nashik,Sinner,Bajra,1926,1926,1926,27042016
7588,Nashik,Sinner,Bajra,1550,1986,1800,25042016
7589,Nashik,Sinner,Bajra,1400,2020,1900,24042016
7590,Nashik,Sinner,Bajra,1500,1926,1800,22042016
7591,Nashik,Sinner,Bajra,1676,1990,1750,20042016
7592,Nashik,Sinner,Bajra,1700,2000,1850,18042016
7593,Nashik,Sinner,Bajra,1600,2000,1800,17042016
7594,Nashik,Sinner,Bajra,1401,2000,1800,13042016
7595,Nashik,Sinner,Bajra,1351,2000,1850,11042016
7596,Nashik,Sinner,Bajra,1401,2085,1800,10042016
7597,Nashik,Sinner,Bajra,1400,2000,1900,07042016
7598,Nashik,Sinner,Bajra,1700,2000,1900,06042016
7599,Nashik,Sinner,Bajra,1320,1980,1700,03042016
7600,Nashik,Sinner,Bajra,1600,1707,1650,23032016
7601,Nashik,Sinner,Bajra,1500,1826,1600,21032016
7602,Nashik,Sinner,Bajra,1476,1780,1600,18032016
7603,Nashik,Sinner,Bajra,1481,1801,1600,17032016
7604,Nashik,Sinner,Bajra,1480,1680,1600,16032016
7605,Nashik,Sinner,Bajra,1440,1775,1575,14032016
7606,Nashik,Sinner,Bajra,1376,1701,1525,13032016
7607,Nashik,Sinner,Bajra,1401,1800,1625,11032016
7608,Nashik,Sinner,Bajra,1401,1800,1625,10032016
7609,Nashik,Sinner,Bajra,1388,1800,1630,09032016
7610,Nashik,Sinner,Bajra,1396,1801,1630,06032016
7611,Nashik,Sinner,Bajra,1686,1686,1686,04032016
7612,Nashik,Sinner,Bajra,1550,1770,1625,03032016
7613,Nashik,Sinner,Bajra,1450,1803,1600,02032016
7614,Nashik,Sinner,Bajra,1401,1801,1600,29022016
7615,Nashik,Sinner,Bajra,1500,1815,1600,28022016
7616,Nashik,Sinner,Bajra,1570,1801,1680,26022016
7617,Nashik,Sinner,Bajra,1351,1836,1575,25022016
7618,Nashik,Sinner,Bajra,1486,2000,1575,24022016
7619,Nashik,Sinner,Bajra,1401,2100,1600,21022016
7620,Nashik,Sinner,Bajra,1491,1681,1600,18022016
7621,Nashik,Sinner,Bajra,1475,1861,1575,17022016
7622,Nashik,Sinner,Bajra,1481,1801,1600,15022016
7623,Nashik,Sinner,Bajra,1400,1781,1550,14022016
7624,Nashik,Sinner,Bajra,1426,1621,1550,11022016
7625,Nashik,Sinner,Bajra,1409,1751,1575,10022016
7626,Nashik,Sinner,Bajra,1401,1770,1575,08022016
7627,Nashik,Sinner,Bajra,1410,1796,1550,07022016
7628,Nashik,Sinner,Bajra,1380,1812,1500,05022016
7629,Nashik,Sinner,Bajra,1400,1710,1550,03022016
7630,Nashik,Sinner,Bajra,1400,1801,1600,01022016
7631,Nashik,Sinner,Bajra,1401,1750,1625,31012016
7632,Nashik,Sinner,Bajra,1401,1600,1550,29012016
7633,Nashik,Sinner,Bajra,1401,1680,1550,27012016
7634,Nashik,Sinner,Bajra,1520,1766,1600,25012016
7635,Nashik,Sinner,Bajra,1639,2451,1800,24012016
7636,Nashik,Sinner,Bajra,1476,1507,1500,22012016
7637,Nashik,Sinner,Bajra,1276,1651,1475,20012016
7638,Nashik,Sinner,Bajra,1475,1650,1575,18012016
7639,Nashik,Sinner,Bajra,1401,1715,1600,17012016
7640,Nashik,Sinner,Bajra,1480,1620,1550,14012016
7641,Nashik,Sinner,Bajra,1300,1600,1500,13012016
7642,Nashik,Sinner,Bajra,1401,1603,1525,11012016
7643,Nashik,Sinner,Bajra,1375,1885,1525,10012016
7644,Nashik,Sinner,Bajra,1415,1636,1525,07012016
7645,Nashik,Sinner,Bajra,1520,1591,1550,05012016
7646,Nashik,Sinner,Bajra,1281,1635,1500,04012016
7647,Nashik,Sinner,Bajra,1275,1660,1500,03012016
7648,Nashik,Sinner,Bajra,1512,1651,1575,01012016
7649,Nashik,Sinner,Bajra,1401,1600,1500,31122015
7650,Nashik,Sinner,Bajra,1351,1631,1475,30122015
7651,Nashik,Sinner,Bajra,1300,1626,1500,27122015
7652,Nashik,Sinner,Bajra,1276,1651,1475,20122015
7653,Nashik,Sinner,Bajra,1276,1600,1500,18122015
7654,Nashik,Sinner,Bajra,1375,1600,1500,16122015
7655,Nashik,Sinner,Bajra,1550,1689,1650,11122015
7656,Nashik,Sinner,Bajra,1490,1721,1580,10122015
7657,Nashik,Sinner,Bajra,1366,1705,1600,09122015
7658,Nashik,Sinner,Bajra,1325,1732,1650,07122015
7659,Nashik,Sinner,Bajra,1555,1751,1675,04122015
7660,Nashik,Sinner,Bajra,1450,1813,1675,03122015
7661,Nashik,Sinner,Bajra,1425,1717,1625,02122015
7662,Nashik,Sinner,Bajra,1500,1750,1650,30112015
7663,Nashik,Sinner,Bajra,1400,1781,1600,29112015
7664,Nashik,Sinner,Bajra,1400,1749,1600,27112015
7665,Nashik,Sinner,Bajra,1500,1746,1600,26112015
7666,Nashik,Sinner,Bajra,1381,1770,1625,25112015
7667,Nashik,Sinner,Bajra,1350,1691,1550,23112015
7668,Nashik,Sinner,Bajra,1425,1552,1500,20112015
7669,Nashik,Sinner,Bajra,1360,1540,1450,19112015
7670,Nashik,Sinner,Bajra,1300,1591,1450,18112015
7671,Nashik,Sinner,Bajra,1275,1515,1450,16112015
7672,Nashik,Sinner,Bajra,1275,1566,1400,06112015
7673,Nashik,Sinner,Bajra,1280,1600,1400,29102015
7674,Nashik,Sinner,Bajra,1275,1570,1400,28102015
7675,Nashik,Sinner,Bajra,1280,1499,1325,26102015
7676,Nashik,Sinner,Bajra,1400,1480,1430,23102015
7677,Nashik,Sinner,Bajra,1300,1471,1425,21102015
7678,Nashik,Sinner,Bajra,1250,1480,1325,18102015
7679,Nashik,Sinner,Bajra,1250,1390,1325,16102015
7680,Nashik,Sinner,Bajra,1260,1514,1400,23092015
7681,Nashik,Sinner,Bajra,1340,1500,1400,21092015
7682,Nashik,Sinner,Bajra,1300,1640,1500,16092015
7683,Nashik,Sinner,Bajra,1355,1600,1590,13092015
7684,Nashik,Sinner,Bajra,1500,1550,1525,10092015
7685,Nashik,Sinner,Bajra,1580,1581,1581,07092015
7686,Nashik,Sinner,Bajra,1540,1540,1540,04092015
7687,Nashik,Sinner,Bajra,1541,1541,1541,03092015
7688,Nashik,Sinner,Bajra,1481,1526,1500,02092015
7689,Nashik,Sinner,Bajra,1509,1840,1600,31082015
7690,Nashik,Sinner,Bajra,1378,1514,1450,27082015
7691,Nashik,Sinner,Bajra,1300,1560,1450,23082015
7692,Nashik,Sinner,Bajra,1425,1425,1425,21082015
7693,Nashik,Sinner,Bajra,1302,1500,1400,20082015
7694,Nashik,Sinner,Bajra,1461,1552,1500,13082015
7695,Nashik,Sinner,Bajra,1400,1450,1425,12082015
7696,Nashik,Sinner,Bajra,1251,1600,1400,09082015
7697,Nashik,Sinner,Bajra,1580,1580,1580,07082015
7698,Nashik,Sinner,Bajra,1500,1585,1550,06082015
7699,Nashik,Sinner,Bajra,1411,1500,1450,03082015
7700,Nashik,Sinner,Bajra,1325,1560,1450,02082015
7701,Nashik,Sinner,Bajra,1436,1450,1445,29072015
7702,Nashik,Sinner,Bajra,1335,1360,1350,23072015
7703,Nashik,Sinner,Bajra,1261,1451,1400,20072015
7704,Nashik,Sinner,Bajra,1349,1500,1425,16072015
7705,Nashik,Sinner,Bajra,1340,1340,1340,15072015
7706,Nashik,Sinner,Bajra,1290,1491,1311,13072015
7707,Nashik,Sinner,Bajra,1251,1425,1350,12072015
7708,Nashik,Sinner,Bajra,1267,1400,1350,09072015
7709,Nashik,Sinner,Bajra,1251,1351,1300,03072015
7710,Nashik,Sinner,Bajra,1313,1313,1313,27022015
7711,Nashik,Sinner,Bajra,1275,1525,1300,13022015
7712,Nashik,Sinner,Bajra,1280,1530,1400,29012015
7713,Nashik,Sinner,Bajra,1326,1601,1375,01012015
7714,Nashik,Sinner,Bajra,1500,1746,1600,26112014
7715,Nashik,Sinner,Bajra,1376,1376,1376,21112014
7716,Nashik,Sinner,Bajra,1250,1700,1400,13112014
7717,Nashik,Sinner,Bajra,1250,1581,1375,12112014
7718,Nashik,Sinner,Bajra,1260,1516,1400,30102014
7719,Nashik,Sinner,Bajra,1401,1401,1401,12092014
7720,Nashik,Sinner,Bajra,1261,1480,1350,11092014
7721,Nashik,Sinner,Bajra,1340,1340,1340,27082014
7722,Nashik,Sinner,Bajra,1336,1381,1375,22082014
7723,Nashik,Sinner,Bajra,1431,1665,1550,21082014
7724,Nashik,Sinner,Bajra,1250,1560,1500,20082014
7725,Nashik,Sinner,Bajra,1335,1370,1350,14082014
7726,Nashik,Sinner,Bajra,1365,1580,1400,13082014
7727,Nashik,Sinner,Bajra,1264,1531,1400,06082014
7728,Nashik,Sinner,Bajra,1296,1296,1296,28072014
7729,Nashik,Sinner,Bajra,1300,1301,1300,23072014
7730,Nashik,Sinner,Bajra,1470,1498,1480,16072014
7731,Nashik,Sinner,Bajra,1585,1585,1585,11072014
7732,Nashik,Sinner,Bajra,1411,1610,1500,07072014
7733,Nashik,Sinner,Bajra,1276,1771,1450,06072014
7734,Nashik,Sinner,Bajra,1401,1401,1401,03072014
7735,Nashik,Sinner,Bajra,1200,1611,1450,04082013
7736,Nashik,Sinner,Bajra,1326,1326,1326,02082013
7737,Nashik,Sinner,Bajra,1226,1538,1400,01082013
7738,Nashik,Sinner,Bajra,1275,1500,1400,31072013
7739,Nashik,Sinner,Bajra,1275,1531,1400,29072013
7740,Nashik,Sinner,Bajra,1361,1651,1450,28072013
7741,Nashik,Sinner,Bajra,1401,1611,1500,26072013
7742,Nashik,Sinner,Bajra,1281,1640,1450,25072013
7743,Nashik,Sinner,Bajra,1276,1651,1450,24072013
7744,Nashik,Sinner,Bajra,1525,1555,1530,22072013
7745,Nashik,Sinner,Bajra,1375,1645,1450,21072013
7746,Nashik,Sinner,Bajra,1350,1595,1450,18072013
7747,Nashik,Sinner,Bajra,1465,1622,1550,17072013
7748,Nashik,Sinner,Bajra,1300,1561,1450,15072013
7749,Nashik,Sinner,Bajra,1200,1651,1450,14072013
7750,Nashik,Sinner,Bajra,1350,1550,1400,12072013
7751,Nashik,Sinner,Bajra,1201,1575,1450,11072013
7752,Nashik,Sinner,Bajra,1300,1567,1450,10072013
7753,Nashik,Sinner,Bajra,1501,1569,1550,08072013
7754,Nashik,Sinner,Bajra,1275,1700,1450,07072013
7755,Nashik,Sinner,Bajra,1511,1561,1535,05072013
7756,Nashik,Sinner,Bajra,1245,1615,1450,04072013
7757,Nashik,Sinner,Bajra,1330,1530,1450,03072013
7758,Nashik,Sinner,Bajra,1361,1628,1400,01072013
7759,Nashik,Sinner,Bajra,1325,1661,1450,30062013
7760,Nashik,Sinner,Bajra,1421,1548,1475,28062013
7761,Nashik,Sinner,Bajra,1300,1575,1450,27062013
7762,Nashik,Sinner,Bajra,1335,1712,1450,26062013
7763,Nashik,Sinner,Bajra,1200,1576,1450,24062013
7764,Nashik,Sinner,Bajra,1230,1711,1450,23062013
7765,Nashik,Sinner,Bajra,1255,1630,1500,21062013
7766,Nashik,Sinner,Bajra,1325,1600,1400,20062013
7767,Nashik,Sinner,Bajra,1275,1601,1350,19062013
7768,Nashik,Sinner,Bajra,1300,1700,1450,17062013
7769,Nashik,Sinner,Bajra,1100,1575,1350,16062013
7770,Nashik,Sinner,Bajra,1432,1432,1432,14062013
7771,Nashik,Sinner,Bajra,1311,1451,1400,12062013
7772,Nashik,Sinner,Bajra,1251,1591,1400,10062013
7773,Nashik,Sinner,Bajra,1203,1591,1350,09062013
7774,Nashik,Sinner,Bajra,1252,1540,1400,07062013
7775,Nashik,Sinner,Bajra,1200,1660,1400,06062013
7776,Nashik,Sinner,Bajra,1000,1599,1350,05062013
7777,Nashik,Sinner,Bajra,1321,1595,1450,03062013
7778,Nashik,Sinner,Bajra,1050,1509,1400,02062013
7779,Nashik,Sinner,Bajra,1364,1605,1450,31052013
7780,Nashik,Sinner,Bajra,1100,1625,1425,30052013
7781,Nashik,Sinner,Bajra,1100,1680,1400,29052013
7782,Nashik,Sinner,Bajra,1251,1551,1400,27052013
7783,Nashik,Sinner,Bajra,1000,1600,1450,26052013
7784,Nashik,Sinner,Bajra,1700,1700,1700,24052013
7785,Nashik,Sinner,Bajra,1200,1551,1300,23052013
7786,Nashik,Sinner,Bajra,1250,1600,1400,22052013
7787,Nashik,Sinner,Bajra,1365,1635,1550,20052013
7788,Nashik,Sinner,Bajra,1185,1620,1450,19052013
7789,Nashik,Sinner,Bajra,1331,1565,1450,17052013
7790,Nashik,Sinner,Bajra,1275,1600,1450,16052013
7791,Nashik,Sinner,Bajra,1225,1620,1400,15052013
7792,Nashik,Sinner,Bajra,1411,1525,1500,13052013
7793,Nashik,Sinner,Bajra,1250,1666,1500,12052013
7794,Nashik,Sinner,Bajra,1300,1551,1350,10052013
7795,Nashik,Sinner,Bajra,1410,1671,1550,09052013
7796,Nashik,Sinner,Bajra,1200,1615,1500,08052013
7797,Nashik,Sinner,Bajra,1337,1649,1450,29042013
7798,Nashik,Sinner,Bajra,1175,1625,1450,25042013
7799,Nashik,Sinner,Bajra,1300,1600,1450,22042013
7800,Nashik,Sinner,Bajra,1284,1741,1400,21042013
7801,Nashik,Sinner,Bajra,1271,1681,1400,08042013
7802,Nashik,Sinner,Bajra,1100,1601,1350,07042013
7803,Nashik,Sinner,Bajra,1260,1681,1550,05042013
7804,Nashik,Sinner,Bajra,1201,1641,1450,04042013
7805,Nashik,Sinner,Bajra,1223,1621,1400,03042013
7806,Nashik,Sinner,Bajra,1200,1575,1350,25032013
7807,Nashik,Sinner,Bajra,1190,1601,1450,24032013
7808,Nashik,Sinner,Bajra,1295,1650,1450,20032013
7809,Nashik,Sinner,Bajra,1190,1560,1450,18032013
7810,Nashik,Sinner,Bajra,1250,1700,1450,17032013
7811,Nashik,Sinner,Bajra,1280,1611,1450,15032013
7812,Nashik,Sinner,Bajra,1350,1651,1450,11032013
7813,Nashik,Sinner,Bajra,1301,1750,1450,28022013
7814,Nashik,Sinner,Bajra,1150,1625,1400,27022013
7815,Nashik,Sinner,Bajra,1225,1651,1400,24022013
7816,Nashik,Sinner,Bajra,1276,1531,1350,22022013
7817,Nashik,Sinner,Bajra,1201,1471,1350,21022013
7818,Nashik,Sinner,Bajra,1100,1600,1400,17022013
7819,Nashik,Sinner,Bajra,1300,1516,1400,15022013
7820,Nashik,Sinner,Bajra,1300,1501,1400,14022013
7821,Nashik,Sinner,Bajra,1150,1500,1350,13022013
7822,Nashik,Sinner,Bajra,1200,1561,1350,11022013
7823,Nashik,Sinner,Bajra,1200,1600,1400,10022013
7824,Nashik,Sinner,Bajra,1250,1551,1400,08022013
7825,Nashik,Sinner,Bajra,1326,1520,1400,07022013
7826,Nashik,Sinner,Bajra,1236,1565,1350,06022013
7827,Nashik,Sinner,Bajra,1200,1525,1400,04022013
7828,Nashik,Sinner,Bajra,1200,1541,1350,03022013
7829,Nashik,Sinner,Bajra,1261,1551,1350,01022013
7830,Nashik,Sinner,Bajra,1200,1551,1350,31012013
7831,Nashik,Sinner,Bajra,1225,1475,1350,30012013
7832,Nashik,Sinner,Bajra,1250,1568,1400,28012013
7833,Nashik,Sinner,Bajra,1275,1600,1400,27012013
7834,Nashik,Sinner,Bajra,1250,1600,1450,25012013
7835,Nashik,Sinner,Bajra,1297,1530,1450,24012013
7836,Nashik,Sinner,Bajra,1300,1551,1450,23012013
7837,Nashik,Sinner,Bajra,1250,1625,1350,20012013
7838,Nashik,Sinner,Bajra,1300,1475,1400,18012013
7839,Nashik,Sinner,Bajra,1175,1580,1350,17012013
7840,Nashik,Sinner,Bajra,1195,1625,1400,16012013
7841,Nashik,Sinner,Bajra,1271,1600,1350,14012013
7842,Nashik,Sinner,Bajra,1275,1651,1350,13012013
7843,Nashik,Sinner,Bajra,1271,1565,1350,11012013
7844,Nashik,Sinner,Bajra,1250,1551,1375,10012013
7845,Nashik,Sinner,Bajra,1261,1625,1350,09012013
7846,Nashik,Sinner,Bajra,1375,1605,1400,31122012
7847,Nashik,Sinner,Bajra,1200,1600,1350,30122012
7848,Nashik,Sinner,Bajra,1311,1461,1350,28122012
7849,Nashik,Sinner,Bajra,1195,1600,1350,27122012
7850,Nashik,Sinner,Bajra,1000,1560,1300,26122012
7851,Nashik,Sinner,Bajra,1250,1666,1450,24122012
7852,Nashik,Sinner,Bajra,1210,1551,1400,23122012
7853,Nashik,Sinner,Bajra,1225,1541,1300,21122012
7854,Nashik,Sinner,Bajra,1225,1601,1350,20122012
7855,Nashik,Sinner,Bajra,1300,1500,1400,19122012
7856,Nashik,Sinner,Bajra,1000,1551,1300,17122012
7857,Nashik,Sinner,Bajra,1200,1600,1350,09122012
7858,Nashik,Sinner,Bajra,1100,1565,1300,07122012
7859,Nashik,Sinner,Bajra,1188,1561,1350,06122012
7860,Nashik,Sinner,Bajra,1180,1556,1300,05122012
7861,Nashik,Sinner,Bajra,1200,1551,1300,30112012
7862,Nashik,Sinner,Bajra,1150,1561,1300,29112012
7863,Nashik,Sinner,Bajra,1131,1594,1300,28112012
7864,Nashik,Sinner,Bajra,1050,1569,1300,26112012
7865,Nashik,Sinner,Bajra,1100,1613,1350,25112012
7866,Nashik,Sinner,Bajra,1275,1551,1300,23112012
7867,Nashik,Sinner,Bajra,1200,1475,1375,22112012
7868,Nashik,Sinner,Bajra,1151,1535,1400,21112012
7869,Nashik,Sinner,Bajra,1225,1451,1350,19112012
7870,Nashik,Sinner,Bajra,1125,1424,1250,04112012
7871,Nashik,Sinner,Bajra,1200,1341,1250,02112012
7872,Nashik,Sinner,Bajra,1120,1423,1250,01112012
7873,Nashik,Sinner,Bajra,1115,1359,1200,31102012
7874,Nashik,Sinner,Bajra,1116,1351,1250,29102012
7875,Nashik,Sinner,Bajra,1100,1425,1250,28102012
7876,Nashik,Sinner,Bajra,1100,1296,1200,26102012
7877,Nashik,Sinner,Bajra,1100,1311,1200,25102012
7878,Nashik,Sinner,Bajra,1150,1401,1250,22102012
7879,Nashik,Sinner,Bajra,1115,1400,1250,21102012
7880,Nashik,Sinner,Bajra,1126,1340,1250,19102012
7881,Nashik,Sinner,Bajra,1120,1400,1250,18102012
7882,Nashik,Sinner,Bajra,1082,1375,1250,17102012
7883,Nashik,Sinner,Bajra,1071,1400,1200,15102012
7884,Nashik,Sinner,Bajra,1025,1400,1250,14102012
7885,Nashik,Sinner,Bajra,1061,1400,1250,12102012
7886,Nashik,Sinner,Bajra,1031,1336,1250,11102012
7887,Nashik,Sinner,Bajra,1118,1321,1250,10102012
7888,Nashik,Sinner,Bajra,1185,1300,1200,08102012
7889,Nashik,Sinner,Bajra,1075,1351,1250,07102012
7890,Nashik,Sinner,Bajra,1100,1305,1200,04102012
7891,Nashik,Sinner,Bajra,1100,1265,1200,03102012
7892,Nashik,Sinner,Bajra,1170,1237,1200,01102012
7893,Nashik,Sinner,Bajra,1000,1303,1200,30092012
7894,Nashik,Sinner,Bajra,1170,1320,1250,28092012
7895,Nashik,Sinner,Bajra,1101,1312,1250,27092012
7896,Nashik,Sinner,Bajra,1131,1251,1200,26092012
7897,Nashik,Sinner,Bajra,1099,1301,1200,24092012
7898,Nashik,Sinner,Bajra,1000,1330,1200,23092012
7899,Nashik,Sinner,Bajra,1226,1250,1230,21092012
7900,Nashik,Sinner,Bajra,1190,1327,1250,20092012
7901,Nashik,Sinner,Bajra,1130,1300,1250,17092012
7902,Nashik,Sinner,Bajra,1100,1331,1250,16092012
7903,Nashik,Sinner,Bajra,1075,1314,1200,14092012
7904,Nashik,Sinner,Bajra,1125,1355,1250,13092012
7905,Nashik,Sinner,Bajra,1250,1370,1325,12092012
7906,Nashik,Sinner,Bajra,1126,1359,1250,10092012
7907,Nashik,Sinner,Bajra,1125,1432,1300,09092012
7908,Nashik,Sinner,Bajra,1225,1476,1400,07092012
7909,Nashik,Sinner,Bajra,1300,1551,1400,06092012
7910,Nashik,Sinner,Bajra,1350,1551,1450,05092012
7911,Nashik,Sinner,Bajra,1383,1551,1450,03092012
7912,Nashik,Sinner,Bajra,1365,1600,1450,02092012
7913,Nashik,Sinner,Bajra,1450,1450,1450,31082012
7914,Nashik,Sinner,Bajra,1534,1568,1550,30082012
7915,Nashik,Sinner,Bajra,1551,1600,1575,26082012
7916,Nashik,Sinner,Bajra,1360,1360,1360,24082012
7917,Nashik,Sinner,Bajra,1320,1541,1431,23082012
7918,Nashik,Sinner,Bajra,1281,1501,1350,19082012
7919,Nashik,Sinner,Bajra,1351,1455,1400,16082012
7920,Nashik,Sinner,Bajra,1300,1536,1400,12082012
7921,Nashik,Sinner,Bajra,1326,1521,1350,08082012
7922,Nashik,Sinner,Bajra,1341,1398,1350,06082012
7923,Nashik,Sinner,Bajra,1250,1475,1350,05082012
7924,Nashik,Sinner,Bajra,1350,1375,1350,01082012
7925,Nashik,Sinner,Bajra,1375,1500,1400,30072012
7926,Nashik,Sinner,Bajra,1300,1430,1350,29072012
7927,Nashik,Sinner,Bajra,1431,1431,1431,25072012
7928,Nashik,Sinner,Bajra,1250,1505,1300,22072012
7929,Nashik,Sinner,Bajra,1336,1400,1375,20072012
7930,Nashik,Sinner,Bajra,1311,1425,1311,19072012
7931,Nashik,Sinner,Bajra,1275,1311,1300,16072012
7932,Nashik,Sinner,Bajra,1181,1401,1300,15072012
7933,Nashik,Sinner,Bajra,1200,1200,1200,13072012
7934,Nashik,Sinner,Bajra,1201,1331,1250,11072012
7935,Nashik,Sinner,Bajra,1260,1300,1275,09072012
7936,Nashik,Sinner,Bajra,1201,1201,1201,08072012
7937,Nashik,Sinner,Bajra,1100,1331,1200,05072012
7938,Nashik,Sinner,Bajra,945,945,945,04072012
7939,Nashik,Sinner,Bajra,1200,1325,1250,02072012
7940,Nashik,Sinner,Bajra,1100,1100,1100,25062012
7941,Nashik,Sinner,Bajra,1000,1300,1200,18062012
7942,Nashik,Sinner,Bajra,1168,1300,1200,11062012
7943,Nashik,Sinner,Bajra,1026,1301,1200,10062012
7944,Nashik,Sinner,Bajra,1130,1251,1200,06062012
7945,Nashik,Sinner,Bajra,900,1176,1100,03062012
7946,Nashik,Sinner,Bajra,1061,1300,1200,31052012
7947,Nashik,Sinner,Bajra,1150,1275,1200,28052012
7948,Nashik,Sinner,Bajra,1025,1301,1200,27052012
7949,Nashik,Sinner,Bajra,1266,1351,1300,23052012
